"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location","predicted_price","price_per_bedroom","normalized_price_per_bedroom","avg_price_per_bedroom"
560485,1363,1979925,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",2,0,2,1,NA,74,NA,"Park-View Apartment in the City","2017-06-22 20:01:49.252048",47.380003,8.513404,"0101000020E61000006B459BE3DC062140E2B034F0A3B04740",94.2669967550105,0.897231181937698,0.376470588235294,1.0475354856734
4565012,1363,23525565,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",4,5,2,1,NA,74,NA,"Comfy and sunny 2.5 room apartment with balcony","2017-06-22 20:01:45.514479",47.36771,8.503091,"0101000020E6100000E9D2BF2495012140C2340C1F11AF4740",94.2669967550105,0.897231181937698,0.376470588235294,0.958496967772351
12820130,1363,12927638,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",18,4.5,2,1,NA,69,NA,"Grosse, gemütliche Dachwohnung Nähe Zürich See","2017-06-22 20:01:45.512514",47.348315,8.56707,"0101000020E6100000DF15C1FF5622214066DAFE9595AC4740",94.2669967550105,0.836607453428394,0.347058823529412,1.15787197389607
16251186,1363,2533800,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",0,0,2,1,NA,71,NA,"Stadt Zürich/gemütliche Wohnung","2017-06-22 20:01:45.507046",47.387924,8.536715,"0101000020E6100000978BF84ECC122140B0AA5E7EA7B14740",94.2669967550105,0.860856944832115,0.358823529411765,0.93380865951242
14146331,1363,26431871,"Entire home/apt",NA,"Zurich",NA,"Kreis 9",3,5,3,1,NA,75,NA,"Urbane 3.5 Zimmer Wohnung in Zürich","2017-06-22 20:01:45.505040",47.387156,8.496393,"0101000020E610000039ED293927FE20409F39EB538EB14740",94.2669967550105,0.909355927639558,0.382352941176471,0.796865231405628
4026551,1363,9149410,"Entire home/apt",NA,"Zurich",NA,"Kreis 9",3,5,2,1,NA,78,NA,"Modern central 1-bedroom apartment","2017-06-22 20:01:42.465868",47.382472,8.496142,"0101000020E61000001558005306FE20405FD1ADD7F4B04740",94.2669967550105,0.945730164745141,0.4,0.796865231405628
11635910,1363,48298646,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",2,0,2,1,NA,69,NA,"1-bedroom apartment at a convenient location","2017-06-22 20:01:42.457917",47.406068,8.537194,"0101000020E610000000378B170B132140DFF94509FAB34740",94.2669967550105,0.836607453428394,0.347058823529412,0.93380865951242
14677825,1363,35501235,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",20,4.5,2,1,NA,79,NA,"Sunny and calm oasis in Zürich City","2017-06-22 20:01:42.455615",47.369822,8.502209,"0101000020E61000008483BD8921012140B0ABC95356AF4740",94.2669967550105,0.957854910447001,0.405882352941176,0.958496967772351
17023311,1363,59335693,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",3,5,3,1,NA,64,NA,"Möblierte 3,5 Zimmer Wohnung im Kreis 2 ab sofort","2017-06-22 20:01:42.446215",47.349473,8.529475,"0101000020E61000006519E258170F2140E2EA0088BBAC4740",94.2669967550105,0.77598372491909,0.317647058823529,1.01930259240926
13844975,1363,81722077,"Entire home/apt",NA,"Zurich",NA,"Kreis 9",7,4.5,2,1,NA,80,NA,"Apartment with nice view and own garden","2017-06-22 20:01:37.988104",47.36675,8.489993,"0101000020E6100000B189CC5CE0FA20406DE7FBA9F1AE4740",94.2669967550105,0.969979656148862,0.411764705882353,0.796865231405628
1241764,1363,6768698,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",1,0,5,2,NA,53,NA,"Full apartment 1 double 1 single","2017-06-22 20:01:36.937326",47.339419,8.530449,"0101000020E61000004E64E602970F21400D52F01472AB4740",176.742953330869,0.321305761099311,0.0970588235294118,1.01930259240926
19006700,1363,1314526,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",0,0,2,1,NA,61,NA,"PABS Résidences - Mühlebachstrasse 30 (apt 24)","2017-06-22 20:01:35.483062",47.363589,8.551286,"0101000020E61000003D7C9928421A2140B91798158AAE4740",94.2669967550105,0.739609487813507,0.3,1.15787197389607
17376876,1363,61046162,"Entire home/apt",NA,"Zurich",NA,"Kreis 9",0,0,2,1,NA,55,NA,"Cozy two room apartment","2017-06-22 20:01:33.578515",47.382327,8.48542,"0101000020E61000000DA661F888F820405BB05417F0B04740",94.2669967550105,0.666861013602343,0.264705882352941,0.796865231405628
13931245,1363,79868068,"Entire home/apt",NA,"Zurich",NA,"Kreis 9",1,0,2,2,NA,50,NA,"Two room apartment Zurich beautifully located","2017-06-22 20:01:31.745795",47.38364,8.476722,"0101000020E61000004391EEE714F42040FEB7921D1BB14740",176.742953330869,0.303118642546519,0.0882352941176471,0.796865231405628
6859204,1363,2130301,"Entire home/apt",NA,"Zurich",NA,"Kreis 11",11,4.5,16,7,NA,973,NA,"Large Mansion surrounded by private park","2017-06-22 20:01:24.841997",47.415485,8.517837,"0101000020E6100000485167EE21092140417DCB9C2EB54740",589.122736210163,1.68533965255865,0.758823529411765,0.874852422750352
299314,1363,436086,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",0,0,7,3,NA,328,NA,"FAMILY DREAM / CHARMING 160m2 ATTIC /ZURICH CENTER","2017-06-22 20:01:20.124270",47.360862,8.525519,"0101000020E61000006EDA8CD3100D2140402FDCB930AE4740",259.218909906728,1.32563886340345,0.584313725490196,1.01930259240926
17902355,1363,90399530,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",1,0,6,2,NA,312,NA,"Newly Furnished Apartment - Zurich City # 401","2017-06-22 20:01:20.121999",47.360174,8.517664,"0101000020E610000012A27C410B0921404C6F7F2E1AAE4740",176.742953330869,1.89146032949028,0.858823529411765,0.958496967772351
3483175,1363,17484617,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",10,4.5,4,2,NA,317,NA,"2-bedroom family apartment, Seefeld","2017-06-22 20:01:20.119588",47.354883,8.555678,"0101000020E6100000A036AAD3811C214004745FCE6CAD4740",176.742953330869,1.92177219374493,0.873529411764706,1.15787197389607
18610839,1363,90399530,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",1,0,6,2,NA,312,NA,"Newly Furnished Apartment in Zurich # 303","2017-06-22 20:01:20.117247",47.358943,8.516684,"0101000020E6100000A1BB24CE8A08214066101FD8F1AD4740",176.742953330869,1.89146032949028,0.858823529411765,0.958496967772351
1002219,1363,5441735,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",6,5,5,3,NA,344,NA,"Very central, large and luxurios","2017-06-22 20:01:20.114759",47.369809,8.550483,"0101000020E6100000080264E8D81921401B62BCE655AF4740",259.218909906728,1.39030417381337,0.615686274509804,1.04123797875998
7113578,1363,21459081,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",0,0,4,2,NA,349,NA,"2 BR, 4 Guests, Private Apartment","2017-06-22 20:01:20.108876",47.398023,8.54139,"0101000020E61000004CC3F011311521402507EC6AF2B24740",176.742953330869,2.11576812497471,0.967647058823529,0.93380865951242
19220952,1363,96791954,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",0,0,6,2,NA,312,NA,"Newly Furnished Apartment with Balcony # 203","2017-06-22 20:01:20.105653",47.35877,8.518927,"0101000020E6100000D505BCCCB00921409964E42CECAD4740",176.742953330869,1.89146032949028,0.858823529411765,0.958496967772351
5938126,1363,20199957,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",11,5,2,2,NA,312,NA,"fabulous Zurich apartment ","2017-06-22 20:01:20.101083",47.381798,8.527359,"0101000020E6100000A680B4FF010E2140D0D6C1C1DEB04740",176.742953330869,1.89146032949028,0.858823529411765,1.0475354856734
16222729,1363,10287653,"Entire home/apt",NA,"Zurich",NA,"Kreis 11",0,0,6,3,NA,371,NA,"Spacious house between city and nature reserve","2017-06-22 20:01:20.097679",47.42545,8.508211,"0101000020E610000056EF703B34042140A60A462575B64740",259.218909906728,1.49942688513012,0.668627450980392,0.874852422750352
18771865,1363,15407049,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",0,0,8,3,NA,455,NA,"Central Design Apartment (145m2), AC, free parking","2017-06-22 20:01:18.294520",47.367377,8.550481,"0101000020E6100000852348A5D8192140BB26A43506AF4740",259.218909906728,1.83891976478222,0.833333333333333,1.04123797875998
17823396,1363,118102495,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",0,0,6,3,NA,339,NA,"Apt in der Mitte der Innenstadt","2017-06-22 20:01:18.285276",47.375263,8.522857,"0101000020E610000027F8A6E9B30B21400D33349E08B04740",259.218909906728,1.37009626431027,0.605882352941176,1.0475354856734
18716944,1363,130143098,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",0,0,8,4,NA,403,NA,"Elegant and spacious apartment in Zurich","2017-06-22 20:01:18.282814",47.366962,8.568676,"0101000020E61000004A0A2C8029232140F86F5E9CF8AE4740",341.694866482587,1.22156812946247,0.533823529411765,1.04123797875998
15520199,1363,90399530,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",3,4.5,6,3,NA,312,NA,"Newly Furnished Business Apartment in Zurich # 403","2017-06-22 20:01:18.280502",47.359061,8.516959,"0101000020E6100000E8BE9CD9AE0821407022FAB5F5AD4740",259.218909906728,1.26097355299352,0.552941176470588,0.958496967772351
4537838,1363,21459081,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",2,0,6,3,NA,476,NA,"3 BR, 6 Guests, Private Apartment","2017-06-22 20:01:18.252124",47.397018,8.53966,"0101000020E610000031EBC5504E14214030F65E7CD1B24740",259.218909906728,1.92379298469524,0.874509803921569,0.93380865951242
6633643,1363,3244122,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",6,4.5,4,2,NA,317,NA,"Charming & exclusive appartment","2017-06-22 20:01:18.245354",47.360141,8.532598,"0101000020E61000007CD45FAFB01021407079AC1919AE4740",176.742953330869,1.92177219374493,0.873529411764706,1.01930259240926
4589076,1363,3775478,"Entire home/apt",NA,"Zurich",NA,"Kreis 5",4,5,5,3,NA,381,NA,"Family friendly, bright and large apartment","2017-06-22 20:01:15.763186",47.389048,8.522587,"0101000020E610000027A1F485900B214080492A53CCB14740",259.218909906728,1.53984270413632,0.688235294117647,1.08787573099284
8998633,1363,47000274,"Entire home/apt",NA,"Zurich",NA,"Kreis 1",4,5,4,2,NA,334,NA,"Luxus Apartment im Herzen Zürichs","2017-06-22 20:01:15.753065",47.368796,8.53082,"0101000020E61000001D2098A3C70F2140A47213B534AF4740",176.742953330869,2.02483253221075,0.923529411764706,1.34136192073295
1435243,1363,7712882,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",9,5,6,3,NA,401,NA,"Grosse charmante Wohnung nähe Oper","2017-06-22 20:01:15.740007",47.365062,8.549484,"0101000020E6100000BC5983F7551921409581035ABAAE4740",259.218909906728,1.62067434214872,0.727450980392157,1.15787197389607
8936679,1363,27231491,"Entire home/apt",NA,"Zurich",NA,"Kreis 1",19,4.5,6,3,NA,371,NA,"Living in the heart of Zurich!","2017-06-22 20:01:15.734786",47.374662,8.543562,"0101000020E61000005BB22AC24D162140E886A6ECF4AF4740",259.218909906728,1.49942688513012,0.668627450980392,1.34136192073295
13663085,1363,4529377,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",62,5,6,3,NA,366,NA,"Cozy apartment in hip Seefeld, 3 bedrooms","2017-06-22 20:01:15.732428",47.359182,8.550622,"0101000020E61000008EEA7420EB192140EBA7FFACF9AD4740",259.218909906728,1.47921897562701,0.658823529411765,1.15787197389607
12819700,1363,69931796,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",31,5,7,2,NA,359,NA,"120m² exec apartment near lake with private garage","2017-06-22 20:01:15.726645",47.352632,8.530576,"0101000020E6100000C21550A8A70F2140F4C29D0B23AD4740",176.742953330869,2.17639185348401,0.997058823529412,1.01930259240926
18971990,1363,82889703,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",0,0,6,2,NA,317,NA,"Bright, cozy and fully renovated 2 bedroom apart.","2017-06-22 20:01:15.724275",47.352012,8.530465,"0101000020E61000006458C51B990F214058E6ADBA0EAD4740",176.742953330869,1.92177219374493,0.873529411764706,1.01930259240926
17664676,1363,90399530,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",7,5,6,2,NA,312,NA,"Newly Furnished Apartment - Zurich City # 101","2017-06-22 20:01:15.716614",47.358675,8.517036,"0101000020E610000095B54DF1B80821404772F90FE9AD4740",176.742953330869,1.89146032949028,0.858823529411765,0.958496967772351
3691351,1363,18715465,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",14,5,8,4,NA,402,NA,"B5 Stylish Penthouse, 4 bedrooms","2017-06-22 20:01:15.714106",47.362956,8.557166,"0101000020E6100000E3E2A8DC441D214088F19A5775AE4740",341.694866482587,1.21853694303701,0.532352941176471,1.15787197389607
15785424,1363,15407049,"Entire home/apt",NA,"Zurich",NA,"Kreis 5",27,5,8,3,NA,444,NA,"Luxury Penthouse (180m2), central, private parking","2017-06-22 20:01:15.711583",47.38636,8.517459,"0101000020E6100000AF0AD462F0082140C53D963E74B14740",259.218909906728,1.7944623638754,0.811764705882353,1.08787573099284
15167957,1363,50348083,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",0,0,4,2,NA,211,NA,"Swiss Star Wiedikon - 2 bedroom apartment","2017-06-22 20:01:03.027200",47.366821,8.522366,"0101000020E6100000AD156D8E730B2140363E93FDF3AE4740",176.742953330869,1.27916067154631,0.561764705882353,0.958496967772351
15167295,1363,50348083,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",15,4,6,3,NA,211,NA,"Swiss Star University - 3 bedroom apartment","2017-06-22 20:01:03.024945",47.38284,8.548141,"0101000020E61000008731E9EFA5182140E2CCAFE600B14740",259.218909906728,0.852773781030875,0.354901960784314,0.93380865951242
13705069,1363,59568481,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",0,0,4,2,NA,207,NA,"Zentrale, schöne, ruhige Wohnung","2017-06-22 20:01:03.020093",47.389637,8.542834,"0101000020E610000050508A56EE152140E1270EA0DFB14740",176.742953330869,1.25491118014259,0.55,0.93380865951242
15152383,1363,50348083,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",0,0,4,2,NA,211,NA,"Swiss Star Aemtlerstrasse - 2 bedroom apartment","2017-06-22 20:01:03.016988",47.37593,8.509916,"0101000020E61000000E6ABFB513052140EACA67791EB04740",176.742953330869,1.27916067154631,0.561764705882353,0.958496967772351
6981650,1363,16703823,"Entire home/apt",NA,"Zurich",NA,"Kreis 5",2,0,4,2,NA,234,NA,"◽STYLED 2 BEDROOM APARTMENT Albertstrasse","2017-06-22 20:01:01.605101",47.385043,8.526672,"0101000020E61000001570CFF3A70D2140E146CA1649B14740",176.742953330869,1.41859524711771,0.629411764705882,1.08787573099284
16912849,1363,7693790,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",0,0,4,2,NA,243,NA,"maisonette appartment in cool area","2017-06-22 20:01:01.596853",47.374611,8.515654,"0101000020E6100000691A14CD0308214066DCD440F3AF4740",176.742953330869,1.47315660277608,0.655882352941176,0.958496967772351
9751421,1363,22425093,"Entire home/apt",NA,"Zurich",NA,"Kreis 6",21,4.5,4,2,NA,222,NA,"Beautiful home in Zürich K6","2017-06-22 20:01:01.593813",47.390491,8.538392,"0101000020E610000027DBC01DA8132140F030ED9BFBB14740",176.742953330869,1.34584677290655,0.594117647058824,0.93380865951242
15781116,1363,41995918,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",0,0,4,2,NA,211,NA,"Birmi Top Story Flat","2017-06-22 20:01:01.590175",47.370077,8.517068,"0101000020E6100000C39D0B23BD0821403B00E2AE5EAF4740",176.742953330869,1.27916067154631,0.561764705882353,0.958496967772351
8803106,1363,16703823,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",8,4.5,4,2,NA,233,NA,"▫ STYLED 2 BEDROOM Apartments in city hot spot!","2017-06-22 20:01:01.574322",47.376647,8.531589,"0101000020E6100000A2D3F36E2C102140799109F835B04740",176.742953330869,1.41253287426678,0.626470588235294,1.0475354856734
9121370,1363,16703823,"Entire home/apt",NA,"Zurich",NA,"Kreis 11",1,0,3,2,NA,234,NA,"▹ STYLED 2 BEDROOM Apartments OERLIKON","2017-06-22 20:01:01.571091",47.413187,8.544671,"0101000020E6100000C328081EDF162140F110C64FE3B44740",176.742953330869,1.41859524711771,0.629411764705882,0.874852422750352
15154931,1363,50348083,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",28,4,4,2,NA,211,NA,"Swiss Star Marc Aurel - 2 bedroom apartment","2017-06-22 20:01:01.549104",47.378017,8.509572,"0101000020E610000025EA059FE6042140802A6EDC62B04740",176.742953330869,1.27916067154631,0.561764705882353,0.958496967772351
4536649,1363,3734725,"Entire home/apt",NA,"Zurich",NA,"Kreis 2",12,5,6,2,NA,233,NA,"Spacious, cozy flat @ lake Zurich","2017-06-22 20:00:58.864759",47.364505,8.534465,"0101000020E61000009AB67F65A51121403F1D8F19A8AE4740",176.742953330869,1.41253287426678,0.626470588235294,1.01930259240926
5691540,1363,16703823,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",12,4,4,2,NA,260,NA,"⦁ STYLED 2 BEDROOM APARTMENTS next to G00GLE HQ","2017-06-22 20:00:58.862138",47.362955,8.521335,"0101000020E61000003485CE6BEC0A2140B875374F75AE4740",176.742953330869,1.5762169412419,0.705882352941177,0.958496967772351
5176159,1363,16703823,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",9,4,4,2,NA,221,NA,"◦ STYLED 2 BEDROOM APARTMENTS for 4, Cramerstrasse","2017-06-22 20:00:58.852152",47.37223,8.526851,"0101000020E6100000D4BA0D6ABF0D2140884B8E3BA5AF4740",176.742953330869,1.33978440005562,0.591176470588235,1.0475354856734
790294,1363,4164327,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",8,4.5,4,2,NA,233,NA,"Large Central Flat for up to 6","2017-06-22 20:00:56.515499",47.363791,8.522007,"0101000020E6100000EF906280440B214021CA17B490AE4740",176.742953330869,1.41253287426678,0.626470588235294,0.958496967772351
1391738,1363,7524277,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",0,0,5,2,NA,231,NA,"Bright, comfor. apart. next to lake","2017-06-22 20:00:56.509463",47.35691,8.555697,"0101000020E61000007BF83251841C2140C4CE143AAFAD4740",176.742953330869,1.40040812856492,0.620588235294118,1.15787197389607
4201898,1363,17484617,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",30,4.5,4,2,NA,233,NA,"2-bedroom apartment, Forchstrasse","2017-06-22 20:00:56.507159",47.35976,8.564083,"0101000020E61000008A75AA7CCF20214059349D9D0CAE4740",176.742953330869,1.41253287426678,0.626470588235294,1.04123797875998
2869148,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",4,5,5,3,NA,222,NA,"Badenerstrasse VII Apartment","2017-06-22 20:00:56.503025",47.378041,8.513202,"0101000020E6100000CC7B9C69C206214009C6C1A563B04740",259.218909906728,0.897231181937698,0.376470588235294,1.0475354856734
3184020,1363,12732262,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",2,0,5,3,NA,211,NA,"Zürich - hipp and central","2017-06-22 20:00:56.496436",47.375057,8.516537,"0101000020E61000001059A48977082140649126DE01B04740",259.218909906728,0.852773781030875,0.354901960784314,0.958496967772351
2868985,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",6,4.5,6,2,NA,307,NA,"Spacious and renovated 3,5 apt – Kreuzplatz II","2017-06-22 20:00:56.494329",47.364192,8.555135,"0101000020E6100000DCBA9BA73A1C214080BBECD79DAE4740",176.742953330869,1.86114846523563,0.844117647058824,1.15787197389607
9006776,1363,47033828,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",0,0,2,2,NA,211,NA,"modern city apartment","2017-06-22 20:00:56.491382",47.370273,8.553514,"0101000020E61000009CC1DF2F661B2140C0CB0C1B65AF4740",176.742953330869,1.27916067154631,0.561764705882353,1.04123797875998
10892010,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 11",3,5,5,2,NA,265,NA,"Nice 3.5 room Strawberry Apartment","2017-06-22 20:00:56.475472",47.408908,8.548045,"0101000020E6100000FF78AF5A991821405089EB1857B44740",176.742953330869,1.60652880549655,0.720588235294118,0.874852422750352
15597068,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",6,4.5,5,2,NA,243,NA,"Stauffacher Apartment- Kuenzli","2017-06-22 20:00:53.108526",47.378044,8.52321,"0101000020E61000005DE15D2EE20B21407A39ECBE63B04740",176.742953330869,1.47315660277608,0.655882352941176,1.0475354856734
2868924,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",4,5,6,2,NA,307,NA,"Spacious and renovated 3.5 Apt – Kreuzplatz I","2017-06-22 20:00:53.103234",47.364981,8.557274,"0101000020E61000007CD28904531D2140A85489B2B7AE4740",176.742953330869,1.86114846523563,0.844117647058824,1.04123797875998
3683319,1363,18715465,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",27,4.5,6,3,NA,243,NA,"B4  3bedroom in the heart of Zurich","2017-06-22 20:00:53.100569",47.362879,8.557277,"0101000020E610000040A03369531D2140DDB3AED172AE4740",259.218909906728,0.982104401850723,0.417647058823529,1.15787197389607
2920590,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",13,4.5,5,2,NA,233,NA,"3 room apartment close to the lake ","2017-06-22 20:00:53.091746",47.362464,8.548773,"0101000020E61000000ADB4FC6F81821401AFD683865AE4740",176.742953330869,1.41253287426678,0.626470588235294,1.15787197389607
6473595,1363,18715465,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",8,4.5,6,3,NA,275,NA,"B2-3BR, castle Neumuenster, 8008 ZH","2017-06-22 20:00:53.088922",47.363422,8.55914,"0101000020E610000058C51B99471E2140CE52B29C84AE4740",259.218909906728,1.11143502267057,0.480392156862745,1.04123797875998
14198468,1363,64169209,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",1,0,4,2,NA,211,NA,"3-room appartment in the heart of Zurich (Seefeld)","2017-06-22 20:00:51.443985",47.361237,8.550278,"0101000020E6100000A56ABB09BE192140768D96033DAE4740",176.742953330869,1.27916067154631,0.561764705882353,1.15787197389607
13078820,1363,11368311,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",0,0,7,5,NA,275,NA,"Perfect Zurich-location for a family","2017-06-22 20:00:51.441076",47.352055,8.577854,"0101000020E6100000BFB9BF7ADC27214057B2632310AD4740",424.170823058446,0.666861013602343,0.264705882352941,1.15787197389607
1126401,1363,5924039,"Entire home/apt",NA,"Zurich",NA,"Kreis 5",2,0,6,4,NA,211,NA,"Family apartment in Zürich Kreis 5","2017-06-22 20:00:51.427791",47.386057,8.531186,"0101000020E6100000A52F849CF70F214029B2D6506AB14740",341.694866482587,0.639580335773156,0.251470588235294,1.08787573099284
8979998,1363,1578438,"Entire home/apt",NA,"Zurich",NA,"Kreis 5",1,0,4,2,NA,265,NA,"Brand-New Modern Zurich-West Flat","2017-06-22 20:00:51.425060",47.392237,8.509499,"0101000020E61000007DB08C0DDD042140FDA36FD234B24740",176.742953330869,1.60652880549655,0.720588235294118,1.08787573099284
11059645,1363,4452206,"Entire home/apt",NA,"Zurich",NA,"Kreis 9",11,5,4,2,NA,238,NA,"Modern city loft apartment 10MIN f CITY","2017-06-22 20:00:51.422129",47.388982,8.492875,"0101000020E61000003108AC1C5AFC2040C85D8429CAB14740",176.742953330869,1.44284473852143,0.641176470588235,0.796865231405628
15947196,1363,91034748,"Entire home/apt",NA,"Zurich",NA,"Kreis 7",0,0,4,2,NA,211,NA,"Traumwohnung in altem Bauernhaus","2017-06-22 20:00:51.414307",47.357293,8.586806,"0101000020E6100000723106D6712C21407C0BEBC6BBAD4740",176.742953330869,1.27916067154631,0.561764705882353,1.04123797875998
2920698,1363,12886487,"Entire home/apt",NA,"Zurich",NA,"Kreis 1",12,4.5,5,2,NA,265,NA,"3 room apartment in a historic town - S3","2017-06-22 20:00:51.403989",47.374469,8.542725,"0101000020E610000076711B0DE0152140D32EA699EEAF4740",176.742953330869,1.60652880549655,0.720588235294118,1.34136192073295
9230066,1363,2576851,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",1,0,4,2,NA,231,NA,"Newly Renovated Zurich Apartment","2017-06-22 20:00:49.139087",47.377103,8.515085,"0101000020E610000000529B38B90721409B1C3EE944B04740",176.742953330869,1.40040812856492,0.620588235294118,1.0475354856734
12742914,1363,18844371,"Entire home/apt",NA,"Zurich",NA,"Kreis 3",7,5,4,2,NA,210,NA,"Spacious flat in trendy quarter","2017-06-22 20:00:49.137034",47.373731,8.517034,"0101000020E610000013D731AEB80821402D40DB6AD6AF4740",176.742953330869,1.27309829869538,0.558823529411765,0.958496967772351
15167479,1363,50348083,"Entire home/apt",NA,"Zurich",NA,"Kreis 5",17,4,4,2,NA,211,NA,"Swiss Star Longstreet - 2 bedroom apartment","2017-06-22 20:00:49.135034",47.382435,8.529894,"0101000020E610000079B130444E0F214042EC4CA1F3B04740",176.742953330869,1.27916067154631,0.561764705882353,1.08787573099284
